experiment,sample_id,wer,ground_truth,prediction,english_reference_tokens,korean_prediction_tokens
small_auto,3730e8c5-c6dc-401c-af47-56874bcd49cb,0.6666666666666666,오늘 회의가 너무 길어졌어. We should set a clear agenda next time.,오늘 회의가 너무 길어졌어. 다음 시간에 클리어 젠을 설정해야지.,"We, should, set, a, clear, agenda, next, time","오늘, 회의가, 너무, 길어졌어, 다음, 시간에, 클리어, 젠을, 설정해야지"
small_auto,32b4ea2d-89e9-47f6-80c1-86af6eadc7cb,0.6363636363636364,오늘은 microservices architecture에서 API gateway pattern을 Docker container로 배포하는 작업을 했어.,"오늘은 마이크로 서비스의 아케특쳐, API Gateway Patterner, Docker Container로 배포하는 작업을 했어요.","microservices, API, gateway, Docker","오늘은, 마이크로, 서비스의, 아케특쳐, 로, 배포하는, 작업을, 했어요"
small_auto,0975b224-0a24-49f8-be6f-8cb899a4e160,0.625,"환자 기도부터 확보합시다. Intubation 진행해주시고, central line 확보해주세요.",환자 기도부터 확보합시다. intubation 진행해 주시고 central line 확보해 주세요.,"Intubation, central, line","환자, 기도부터, 확보합시다, 진행해, 주시고, 확보해, 주세요"
small_auto,cce1a2d2-5546-4e22-9e78-aef33606f4c4,0.625,"Wait, so 오빠 doesn't just mean “older brother”?",네!action Pastor doesn't just mean oldest brother,"Wait, so, doesn't, just, mean, older, brother",네
small_auto,6e15b5d6-9f36-4ffd-a51a-c461ca17adcb,0.625,Starbucks americano는 너무 bitter해서 설탕 꼭 넣어야 돼.,스타벅스 아메리카노는 너무 빛을 해서 설탕 꼭 넣어야 돼,Starbucks,"스타벅스, 아메리카노는, 너무, 빛을, 해서, 설탕, 꼭, 넣어야, 돼"
small_auto,b4e85799-8424-472c-b86f-99ca0056b842,0.6,"sprint planning 중에 story point 산정하고 있는데, stakeholder들이 갑자기 들어와서 scope 바꾸자고 하니까 진짜 멘붕이었어.",스프린트 플래닉 중에 스토리 포인트 산정하고 있는데 스테이크 호더들이 갑자기 들어와서 스토프 바꾸자고 하니까 진짜 멘붕이었어,"sprint, planning, story, point, scope","스프린트, 플래닉, 중에, 스토리, 포인트, 산정하고, 있는데, 스테이크, 호더들이, 갑자기, 들어와서, 스토프, 바꾸자고, 하니까, 진짜, 멘붕이었어"
small_auto,679a9dd2-96e2-4222-8618-0134a3c99747,0.6,"축하드립니다, stitch out 해도 되겠어요.",축하드립니다. 스테치아웃 해도 되겠어요.,"stitch, out","축하드립니다, 스테치아웃, 해도, 되겠어요"
small_auto,97c681da-7abe-43fd-ac9c-1f8a28e4667c,0.5714285714285714,한국인들은 서구권의 tipping 문화에 충격을 받고는 해.,한국인들은 서구권의 탭빅 문화에 중력을 바꾸느네,tipping,"한국인들은, 서구권의, 탭빅, 문화에, 중력을, 바꾸느네"
small_auto,25212161-6246-4941-87d0-1fd4f73742f0,0.5384615384615384,환자의 vital signs 확인하고 anesthesia 효과 모니터링하면서 incision 부위의 bleeding control에 신경 쓰겠습니다.,환자의 viral signs 확인하고 nassetian 효과 모니터링 하면서 incision 구위의 블리딩 컨트롤에 신경 쓰겠습니다.,"vital, signs, anesthesia, incision, bleeding","환자의, 확인하고, 효과, 모니터링, 하면서, 구위의, 블리딩, 컨트롤에, 신경, 쓰겠습니다"
small_auto,3a0f576b-0cdd-4581-bf33-83e378598775,0.5263157894736842,"어제 meeting에서 PM이 갑자기 deadline을 일주일 앞당기자고 하는데, 아직 unit test도 다 못 끝냈다고 했더니 그냥 skip하고 deploy하자고 하더라고.",어제 밀링에서 PM이 갑자기 댄라인은 1주일 앞당기라고 하는데 아직 유닛 테스트도 다 못 끝났다고 했더니 그냥 스케입하고 디플레이하자고 하더라고.,unit,"어제, 밀링에서, 이, 갑자기, 댄라인은, 주일, 앞당기라고, 하는데, 아직, 유닛, 테스트도, 다, 못, 끝났다고, 했더니, 그냥, 스케입하고, 디플레이하자고, 하더라고"
small_auto,3cf5180f-b9d8-43ba-b7de-8682044598f5,0.5,다음 주 deployment 전에 database migration test를 꼭 완료해야 돼.,다음 주 디플로이멘 전에 데이더베이스 마이크레이션 테스트를 꼭 완료해야 돼,"deployment, database, migration","다음, 주, 디플로이멘, 전에, 데이더베이스, 마이크레이션, 테스트를, 꼭, 완료해야, 돼"
small_auto,3c294a2b-9734-43b1-890d-cc659f193fc0,0.5,"even though랑 although는 거의 비슷한데, 앞뒤 문장 위치에 따라 어색할 수도 있어.",입은 노우랑 얼도우는 거의 비슷한데 앞뒤 문장 위치에 따라 오색할 수도 있어,even,"입은, 노우랑, 얼도우는, 거의, 비슷한데, 앞뒤, 문장, 위치에, 따라, 오색할, 수도, 있어"
small_auto,e40bac44-a007-4010-97c0-b5aeac8d0261,0.5,"DM 환자분이신데, HbA1c 수치가 9.2%로 나와서 insulin therapy 시작해야 할 것 같습니다.",DM 환자 분이신데 HB A1C 수치가 9.2%로 나와서 인솔인테라피 시작해야 할 것 같습니다.,"DM, insulin, therapy","환자, 분이신데, 수치가, 로, 나와서, 인솔인테라피, 시작해야, 할, 것, 같습니다"
small_auto,602e695b-f120-41c1-bf29-1e420235b76a,0.4736842105263157,"수고하셨습니다 is what Koreans say when someone finishes work or leaves the office—it's like ""good job"" or ""thank you for your hard work,"" but it's used much more frequently and shows respect for any effort, even small tasks.","수고하셨습니다. This is what Koreans say when someone finishes work or leaves the office. If you like good job or thank you for your hard work, but if you use much more frequently and show of respect for any effort. Even with more tasks.","is, what, Koreans, say, when, someone, finishes, work, or, leaves, the, office, it's, like, good, job, or, thank, you, for, your, hard, work, but, it's, used, much, more, frequently, and, shows, respect, for, any, effort, even, small, tasks",수고하셨습니다
small_auto,744d24f6-12f8-499c-a4f2-0272faf00c8e,0.4666666666666667,"어제 database migration 돌리다가 timeout 에러가 계속 나서, connection pool size를 늘려봤는데도 해결이 안 되더라고.",어제 데이터베이스 마이그레이션 돌리다가 타임아웃 에러가 계속 나서 커넥션 풀 사이즈를 늘려봤는데도 해결이 안 되더라고.,"database, migration, timeout, connection, pool","어제, 데이터베이스, 마이그레이션, 돌리다가, 타임아웃, 에러가, 계속, 나서, 커넥션, 풀, 사이즈를, 늘려봤는데도, 해결이, 안, 되더라고"
small_auto,2a33f8b1-ad54-4b72-b25b-e3320ba6a429,0.4545454545454545,"수술 전에 환자분께 fasting 지키셨는지 꼭 확인하시고, consent form도 서명 받아주세요.","수술 전에 환자분께 Fasting 지키셨는지 꼭 확인하시고 Consent Form, 두 서명 받아주세요.","fasting, consent","수술, 전에, 환자분께, 지키셨는지, 꼭, 확인하시고, 두, 서명, 받아주세요"
small_auto,36b11c74-e5fc-4b92-91d1-99e5aaa04ec3,0.4,잠깐 mute 하고 전화 받을게,잠깐 뮤트하고 전화 받을게,mute,"잠깐, 뮤트하고, 전화, 받을게"
small_auto,0b105c61-8584-4946-b148-8e835403ac2b,0.3846153846153846,"환자 vital sign은 안정적이고, anesthesia도 잘 들어갔네요. 이제 incision 부위를 disinfection하고 procedure 시작하겠습니다.","환자 viral-sign 안정적이고, initial도 잘 들어갔네요. 이제 incision 부위를 disinfection 하고 procedure 시작하겠습니다.","vital, incision, procedure","환자, 안정적이고, 도, 잘, 들어갔네요, 이제, 부위를, 하고, 시작하겠습니다"
small_auto,0edf1dfc-e071-4ea8-b34f-1115c36cca47,0.375,Suction 좀 더 강하게 해주세요. Bleeding이 계속되고 있어요.,퍽션 좀 더 강하게 해주세요. 블리딩이 회복되고 있어요.,Suction,"퍽션, 좀, 더, 강하게, 해주세요, 블리딩이, 회복되고, 있어요"
small_auto,b67ce954-e48d-44c6-b63e-33cef4b4ac66,0.3571428571428571,"Actually, 이번 마케팅 캠페인을 담당하고 있는 입장에서, budget을 좀 더 늘려야 할 것 같아.",사실 이번 마케팅 캠페인에 담당하고 있는 입장에서 버지플 조금 더 늘려야 할 것 같아.,Actually,"사실, 이번, 마케팅, 캠페인에, 담당하고, 있는, 입장에서, 버지플, 조금, 더, 늘려야, 할, 것, 같아"
small_auto,9b85279e-2cc8-4699-9ed4-93c47f511d38,0.3333333333333333,"I would recommend, 이 project를 잘 아는 사람으로서, QA를 다음 주에 하는게 좋을 것 같아.",I would recommend 이 프로젝트를 잘 아는 사람으로서 QA를 다음 주에 하는 게 좋을 것 같아.,"I, would, recommend","이, 프로젝트를, 잘, 아는, 사람으로서, 를, 다음, 주에, 하는, 게, 좋을, 것, 같아"
small_auto,5e3a4f82-287d-4b6b-9601-f1d7e36ffad5,0.3333333333333333,새로운 제안에 대해 부정적 의견이 많으니까 좀 더 다듬어서 sweeten the deal 할 방법 찾아보자.,새로운 제안에 대해 부정적 의견이 많으니까 좀 더 다듬어서 수익뛴다 뛰어난 해외 방법 찾아보죠,"sweeten, the, deal","새로운, 제안에, 대해, 부정적, 의견이, 많으니까, 좀, 더, 다듬어서, 수익뛴다, 뛰어난, 해외, 방법, 찾아보죠"
small_auto,6b5d52b7-379b-452d-8472-49397f8001a4,0.3333333333333333,DNA 서열 분석 결과의 신뢰도를 높이기 위해 coverage 기준을 30배 이상으로 설정하였다.,"DNA, 서열 분석 결과에 실내도를 높이기 위해 커브레치 기준을 30배 이상으로 설정하였다.","DNA, coverage","서열, 분석, 결과에, 실내도를, 높이기, 위해, 커브레치, 기준을, 배, 이상으로, 설정하였다"
small_auto,4332218e-05a3-41c3-a030-2f6450ce5e1e,0.3333333333333333,어제 meeting에서 나온 feedback 정리해서 내일까지 report 작성해야 해.,어제 미팅에서 나온 피드백 정리해서 내일까지 리포트 작성해야 해.,"feedback, report","어제, 미팅에서, 나온, 피드백, 정리해서, 내일까지, 리포트, 작성해야, 해"
small_auto,7205c562-e25d-4cbb-ab96-e3d37e0884b0,0.32,"The expression ""천천히 말씀해 주실 수 있나요?"" is a polite way to ask someone to “could you please speak slowly,” and it's useful for beginners.","The expression 천천히 말씀해 줘줄 수 있나요? It's a polite way to ask someone to, could you please speak slowly? And it's useful for beginners.","The, expression, is, a, polite, way, to, ask, someone, to, could, you, please, speak, slowly, and, it's, useful, for, beginners","천천히, 말씀해, 줘줄, 수, 있나요"
small_auto,b3607a57-c6bc-4df0-b3b2-52a7c52951a7,0.3157894736842105,"I heard my friend say 진짜 대박! when she saw the concert tickets—does it mean something like ""totally awesome?""","I heard my friend say, 진짜 대박 when she saw the concert tickets. Does it mean something like totally awesome?","I, heard, my, friend, say, when, she, saw, the, concert, tickets, does, it, mean, something, like, totally, awesome","진짜, 대박"
small_auto,11eacd1e-7680-4e35-a825-30dbc0325b0b,0.3,"I'm good은 괜찮다는 뜻일 수도 있고, 거절의 뉘앙스일 수도 있어.",I'm good. 승 괜찮다는 뜻일 수도 있고 거절의 뉘앙스일 수도 있어.,I'm,"승, 괜찮다는, 뜻일, 수도, 있고, 거절의, 뉘앙스일, 수도, 있어"
small_auto,ab4c4d03-2c7e-4367-a7a0-c9e67fcf3ecb,0.3,"""어제 발표가 완전 out of the blue였어, 준비할 시간도 없었다고.""",어제 발표가 완전 out of the blue였어. 준비할 시간도 없었다고.,"out, of, the","어제, 발표가, 완전, 였어, 준비할, 시간도, 없었다고"
small_auto,34a7beca-7c7b-4aa6-9aee-28aa3d792bf7,0.2857142857142857,"You know what, 그 사람이 계속 weird하게 행동하는 것 같은데, 혹시 무슨 일 있나요?",You know what? 그 사람이 계속 weird 하게 행동하는 것 같은데 혹시 무슨 일 있나요?,"You, know, what","그, 사람이, 계속, 하게, 행동하는, 것, 같은데, 혹시, 무슨, 일, 있나요"
small_auto,23c75bc9-e528-452e-afaa-00f32ae50499,0.2857142857142857,본 연구에서 개발한 센서는 real-time monitoring capability를 갖추고 있어 산업 현장에서의 품질 관리에 효과적이다.,도운 연구에서 개발한 센서는 Real-time monitoring capability를 갖추고 있어 산업 현장에서의 품질관리의 효과적이다.,"real-time, monitoring","도운, 연구에서, 개발한, 센서는, 를, 갖추고, 있어, 산업, 현장에서의, 품질관리의, 효과적이다"
small_auto,cd1737be-07ae-4f46-b0f1-9a127b5aa5d1,0.2857142857142857,회의에서 presentation 완벽하게 해서 상사가 엄청 칭찬했어!,회의에서 프로젠테이저 완벽하게 해서 상사가 엄청 칭찬했어,presentation,"회의에서, 프로젠테이저, 완벽하게, 해서, 상사가, 엄청, 칭찬했어"
small_auto,eaa9b3fb-5dc7-4130-b441-96fd85fb870c,0.28,"When someone says 고생했어요, it means ""you've worked hard"" or ""thank you for your effort,"" and it conveys appreciation and acknowledgment of someone's hard work.","When someone says, 고생했어요, it means you've worked hard or thank you for your effort. And it conveys appreciation and acknowledgement of someone's hard work.","When, someone, says, it, means, you've, worked, hard, or, thank, you, for, your, effort, and, it, conveys, appreciation, and, acknowledgment, of, someone's, hard, work",고생했어요
small_auto,f04583b1-6de5-41f9-b683-e7cef80ab2c5,0.2,영국 사람들은 왜 afternoon tea time에 scone을 꼭 먹는 거야?,영국 사람들은 왜 afternoon tea time에 scone을 꼭 먹는거야?,"afternoon, tea","영국, 사람들은, 왜, 에, 을, 꼭, 먹는거야"
small_auto,e9ebf070-087d-4615-8f29-64adcd15c125,0.2,not really는 꼭 부정은 아니야.,Not really는 꼭 부정은 아니야.,not,"는, 꼭, 부정은, 아니야"
small_auto,b1cf76f5-abfc-4537-899e-a9b9e4acd5b0,0.2,환자 ECMO 적용도 고려해야 할 것 같습니다. 전신 CT도 준비해주세요.,환자 ECMO 적용도 고려해야 할 것 같습니다. 전신CT도 준비해주세요.,ECMO,"환자, 적용도, 고려해야, 할, 것, 같습니다, 전신, 도, 준비해주세요"
small_auto,1f9cac58-0ed3-4c3b-bccc-248cd999584f,0.2,think outside the box 하라는 건 좋은데 현실성도 꼭 고려해야지.,생각 outside the box 하라는 건 좋은데 현실성도 꼭 고려해야지,"think, outside, the, box","생각, 하라는, 건, 좋은데, 현실성도, 꼭, 고려해야지"
small_auto,f1aa6364-4bd4-4a2c-93d1-beddbe768350,0.1538461538461538,"He said the fix is on the way, 그래서 일단은 current version 유지하자.",He set the fix is on the way. 그래서 일단은 current version 유지하자.,"He, said, the, fix, is, on, the, way, current, version","그래서, 일단은, 유지하자"
small_auto,41c0ece2-c631-4691-b260-7b51a47dac2c,0.1538461538461538,I should have done it earlier 이 문장에서 왜 후회하는 느낌이 나는 거죠?,I should have done earlier. 이 문장에서 왜 후회하는 느낌이 나는 거죠?,"I, should, have, done, it, earlier","이, 문장에서, 왜, 후회하는, 느낌이, 나는, 거죠"
small_auto,db807ff4-810c-4054-9692-219c7790f005,0.1481481481481481,"The Korean saying 백지장도 맞들면 낫다 translates to ""Even a blank sheet of paper becomes lighter when two people hold it together"", emphasizing the power of cooperation.","The Korean saying, 백지장도 맞들면 낫다 translates to even a blank sheet of paper becomes lighter when two people hold it together emphasizing the power of cooperation","The, Korean, saying, translates, to, Even, a, blank, sheet, of, paper, becomes, lighter, when, two, people, hold, it, together, emphasizing, the, power, of, cooperation","백지장도, 맞들면, 낫다"
small_auto,877793c7-77b2-4108-8e01-e9da537ebdad,0.125,customer feedback을 분석해보니까 UI 개선이 시급한 것 같아.,customer feedback을 분석해보니까 UI 개선이 시급한 것 같아,"customer, UI","을, 분석해보니까, 개선이, 시급한, 것, 같아"
small_auto,d3f14803-e02a-4360-a473-e11dea7bec62,0.125,식당에서 만난 아저씨가 Have a lovely day라고 말씀하셨어요.,식당에서 만난 아저씨가 Have a lovely day라고 말씀하셨어요,"Have, a, lovely","식당에서, 만난, 아저씨가, 라고, 말씀하셨어요"
small_auto,e4436480-9b46-4ccb-ad89-835f7555a914,0.1111111111111111,real-time data processing을 개선하기 위해 distributed computing framework를 도입하였다.,Real-time data processing을 개선하기 위해 distributed computing framework를 도입하였다.,"real-time, data, distributed, computing","을, 개선하기, 위해, 를, 도입하였다"
small_auto,23007e58-9c57-4717-b133-cff78e53386c,0.1,She built the document based on 보여주기용 보고에 익숙한 관성.,She built the documents based on 보여주기용 보고에 익숙한 관성.,"She, built, the, document, based, on","보여주기용, 보고에, 익숙한, 관성"
small_auto,e34713c3-82c4-47d9-ac48-60c48bbbb104,0.0909090909090909,실험에 사용된 장치는 high-speed sampling rate를 제공하여 미세 신호 측정에 적합하다. ,실험에 사용된 장치는 High-speed sampling rate를 제공하여 미세 신호 측정에 적합하다.,"high-speed, sampling","실험에, 사용된, 장치는, 를, 제공하여, 미세, 신호, 측정에, 적합하다"
small_auto,24468220-742d-4f89-a224-8cfeab513613,0.0833333333333333,그냥 아무 생각 없이 go with the flow 하다가 여기까지 온 느낌이야.,그냥 아무 생각 없이 go with the flow 하다가 여기까지 온 느낌이야,"go, with, the, flow","그냥, 아무, 생각, 없이, 하다가, 여기까지, 온, 느낌이야"
small_auto,7ba9bbed-bde5-4513-944d-8f739166068f,0.0833333333333333,Let's go to the 노래방 tonight and sing some 발라드 songs together.,Let's go to the 노래방 tonight and sing some ballad songs together.,"Let's, go, to, the, tonight, and, sing, some, songs, together",노래방
small_auto,70aaa6b8-665d-4db9-a067-e64bc00771c3,0.0,이번 주 안에 끝낼 수 있어? I don't think two days are enough for full integration.,이번 주 안에 끝낼 수 있어? I don't think two days are enough for full integration.,"I, don't, think, two, days, are, enough, for, full, integration","이번, 주, 안에, 끝낼, 수, 있어"
small_auto,5c6c7f27-885c-474d-9be9-47831e48b167,0.0,시험이 내일인데 아직 한 페이지도 안 봤어. I'm basically a professional procrastinator at this point.,시험이 내일인데 아직 한 페이지도 안 봤어. I'm basically a professional procrastinator at this point.,"I'm, basically, a, professional, procrastinator, at, this, point","시험이, 내일인데, 아직, 한, 페이지도, 안, 봤어"
small_forced_ko,cce1a2d2-5546-4e22-9e78-aef33606f4c4,2.0,"Wait, so 오빠 doesn't just mean “older brother”?",ders��� 어 Development 답답하다А 근데 야 야etus 정 validation redemption 그리고 벌써 nex 괜찮은 게 그,"Wait, so, doesn't, just, mean, older, brother","어, 답답하다, 근데, 야, 야, 정, 그리고, 벌써, 괜찮은, 게, 그"
small_forced_ko,4fae6764-3dc8-402a-b224-ea576f326f27,1.6666666666666667,She's totally 눈치 보기 professional level이야.,조준이가 이 소설 Commerce 어떤 소리를 손하려고max 소리를 MotherfНу과 proper,"She's, totally, professional","조준이가, 이, 소설, 어떤, 소리를, 손하려고, 소리를, 과"
small_forced_ko,7ba9bbed-bde5-4513-944d-8f739166068f,1.0833333333333333,Let's go to the 노래방 tonight and sing some 발라드 songs together.,오늘 danger % recalled UFOит 지금 밤acing 입션 5 이승 먼저 유정 반복,"Let's, go, to, the, tonight, and, sing, some, songs, together","오늘, 지금, 밤, 입션, 이승, 먼저, 유정, 반복"
small_forced_ko,b199f35f-f495-45ea-b5d0-997b055483c6,1.0,The new intern is struggling to adapt to our company's strict 선후배 hierarchy system.,자녀벤-urugimTaian 그린urugim-rg-twin-twealWH Path ancora 더 앞으로 어디를 licenses 다른,"The, new, intern, is, struggling, to, adapt, to, our, company's, strict, hierarchy, system","자녀벤, 그린, 더, 앞으로, 어디를, 다른"
small_forced_ko,6f5ef24f-ae9f-4d18-834b-17bc3530063b,1.0,"The project looks good on paper, but we need someone with real 현장 경험 to make it work.",실패하는 것속 깊은 impresigi draper ma Calme 동시에,"The, project, looks, good, on, paper, but, we, need, someone, with, real, to, make, it, work","실패하는, 것속, 깊은, 동시에"
small_forced_ko,e94fce6b-01ab-4f3b-9558-da5968a962ab,1.0,Koreans have a custom of eating 팥죽 on 동짓날.,한국인들은 동진날의 파죽을 먹는 팥죽을 가지고 있어요.,"Koreans, have, a, custom, of, eating, on","한국인들은, 동진날의, 파죽을, 먹는, 팥죽을, 가지고, 있어요"
small_forced_ko,bd6d0ded-a137-4ad5-94a9-3ac3412e6946,1.0,This drama had solid 서사 and great 연출.,이 드라마는 소사와 연출이 좋습니다.,"This, drama, had, solid, and, great","이, 드라마는, 소사와, 연출이, 좋습니다"
small_forced_ko,e081a9f7-6ff5-4cfd-abd3-80e932ddb524,1.0,"The cinematography was absolutely stunning, but honestly the story was kind of predictable and I kept thinking ""아 이거 뻔해"" throughout the whole movie.",emission 2 prac 맞추기 피드라문ria bψ b ps,"The, cinematography, was, absolutely, stunning, but, honestly, the, story, was, kind, of, predictable, and, I, kept, thinking, throughout, the, whole, movie","맞추기, 피드라문"
small_forced_ko,9bc3e110-800b-46b3-9296-b2b8f2c20e7b,1.0,I really love faker. 불사대마왕 최고에요!,내가 정말 흥套을 determined rainforest,"I, really, love, faker","내가, 정말, 흥, 을"
small_forced_ko,3f71307f-7156-4fb5-b621-f8d7b635d474,1.0,"It was so good, I screamed “대박!” without thinking.",테רת요ー는 감사드립니다 Victor 맛있게 잘 varied,"It, was, so, good, I, screamed, without, thinking","테, 요, 는, 감사드립니다, 맛있게, 잘"
small_forced_ko,31067df4-5710-44c3-9f13-4fcac4989dd9,1.0,"Does 눈치 mean ""social awareness"" or is it closer to ""reading the room""?","또는 시민 포셜 아웨니프, 또는 리딩 룸.","Does, mean, social, awareness, or, is, it, closer, to, reading, the, room","또는, 시민, 포셜, 아웨니프, 또는, 리딩, 룸"
small_forced_ko,c393a198-db06-4a9b-b08e-6cbcbd90e515,1.0,The new CEO wants to implement a 수직적 hierarchy structure similar to traditional 대기업 management styles.,주�しく,"The, new, CEO, wants, to, implement, a, hierarchy, structure, similar, to, traditional, management, styles",주
small_forced_ko,2a11fde9-2cbe-49f2-9204-3f3b82b4cdf0,1.0,"The movie had great visuals, but it was missing that essential 감동.",인터ял Kop Hansa,"The, movie, had, great, visuals, but, it, was, missing, that, essential",인터
small_forced_ko,602e695b-f120-41c1-bf29-1e420235b76a,1.0,"수고하셨습니다 is what Koreans say when someone finishes work or leaves the office—it's like ""good job"" or ""thank you for your hard work,"" but it's used much more frequently and shows respect for any effort, even small tasks.",수고하셨습니다.chter fizsef 이 Palace Angular 음악,"is, what, Koreans, say, when, someone, finishes, work, or, leaves, the, office, it's, like, good, job, or, thank, you, for, your, hard, work, but, it's, used, much, more, frequently, and, shows, respect, for, any, effort, even, small, tasks","수고하셨습니다, 이, 음악"
small_forced_ko,29c88bb8-e31a-4efc-a85b-58d0fea8c2a5,1.0,Koreans often visit their hometowns during 추석 to hold ancestral rites.,�介 resità 비oki 허베,"Koreans, often, visit, their, hometowns, during, to, hold, ancestral, rites","비, 허베"
small_forced_ko,e4e133be-936f-4bca-9a96-9c8f794b6c58,1.0,"She's like ""진짜 바빠 죽겠어"" but then spends three hours watching TikTok videos.",진짜 바빠줄게�,"She's, like, but, then, spends, three, hours, watching, TikTok, videos","진짜, 바빠줄게"
small_forced_ko,e3ea3c57-2745-4399-bbdb-9219e924cefd,1.0,So what's the difference between 사랑 and 연애?,사랑과 연애와의 Halloween 저녁,"So, what's, the, difference, between, and","사랑과, 연애와의, 저녁"
small_forced_ko,229a1dad-5622-44e5-a193-a8f895563480,1.0,We're pitching to a major 재벌 for Series B funding next Tuesday.,다음 drunk,"We're, pitching, to, a, major, for, Series, B, funding, next, Tuesday",다음
small_forced_ko,2239daf7-e9a8-4025-b654-2a9137a6f3ad,1.0,"I just want a day with 맛있는 거 먹고 아무것도 안 하기, is that too much to ask?",먹을 opponent are 아혜 늦은 것 같아요agara Discovery,"I, just, want, a, day, with, is, that, too, much, to, ask","먹을, 아혜, 늦은, 것, 같아요"
small_forced_ko,c42a3069-2cc6-4c78-afd6-43ddd6e8368c,1.0,The presentation was going smoothly until the CEO started asking those 뜬금없는 questions out of nowhere.,전혀 멈 favorite 처음으로 다른,"The, presentation, was, going, smoothly, until, the, CEO, started, asking, those, questions, out, of, nowhere","전혀, 멈, 처음으로, 다른"
small_forced_ko,1cdb97dd-8805-49e7-b123-f10e81f480a8,1.0,불국사와 석굴암 are outstanding examples of Buddhist art and architecture from the 신라 dynasty and were inscribed on the UNESCO World Heritage List in 1995 as Korea's first cultural heritage sites.,돌국사와 섭구랑 아르 ج틀 взatus公포도 다시의 드라이,"are, outstanding, examples, of, Buddhist, art, and, architecture, from, the, dynasty, and, were, inscribed, on, the, UNESCO, World, Heritage, List, in, as, Korea's, first, cultural, heritage, sites","돌국사와, 섭구랑, 아르, 틀, 포도, 다시의, 드라이"
small_forced_ko,370f291d-cec3-4640-9fa2-c7e3d7eefe05,1.0,"We conducted a sentiment analysis on Twitter data to examine public perception shifts following the premiere of 오징어 게임, with a focus on hashtag usage and network centrality metrics.",트위트누디엘의 인연가스 probe를 있습니다 eight 있는 동네 weighing 파트 넥� Automatically,"We, conducted, a, sentiment, analysis, on, Twitter, data, to, examine, public, perception, shifts, following, the, premiere, of, with, a, focus, on, hashtag, usage, and, network, centrality, metrics","트위트누디엘의, 인연가스, 를, 있습니다, 있는, 동네, 파트, 넥"
small_forced_ko,56ce30d7-6e08-46a2-83f0-3cdc3963b3ec,1.0,That guy confessed in front of everyone like “사랑해~” and I died.,seven diagonal 전화전화 나이 seven,"That, guy, confessed, in, front, of, everyone, like, and, I, died","전화전화, 나이"
small_forced_ko,029bde21-23ea-4ff3-b443-987624ba331e,0.9545454545454546,"경주 located in 경상북도, is often called ""the museum without walls"" due to its immense concentration of historical sites and cultural heritage.",경주 경상 묵도 Bella,"located, in, is, often, called, the, museum, without, walls, due, to, its, immense, concentration, of, historical, sites, and, cultural, heritage","경주, 경상, 묵도"
small_forced_ko,53c03a8a-1e65-4b51-8607-c9ccd40496bb,0.9411764705882352,김치 is a traditional fermented vegetable dish that serves as a staple side dish in Korean cuisine.,김치 Sur wound,"is, a, traditional, fermented, vegetable, dish, that, serves, as, a, staple, side, dish, in, Korean, cuisine",김치
small_forced_ko,db807ff4-810c-4054-9692-219c7790f005,0.925925925925926,"The Korean saying 백지장도 맞들면 낫다 translates to ""Even a blank sheet of paper becomes lighter when two people hold it together"", emphasizing the power of cooperation.",대한민국 지장도oopate sombracht вр delm n Write explain finished a paper could cover path,"The, Korean, saying, translates, to, Even, a, blank, sheet, of, paper, becomes, lighter, when, two, people, hold, it, together, emphasizing, the, power, of, cooperation","대한민국, 지장도"
small_forced_ko,37089181-71b5-4379-9131-ccb5fe7abae4,0.9,model training에는 stochastic gradient descent optimizer와 momentum scheduler를 병합하여 적용하였다.,"모델 트레이닝에는 스틸캐스틱, 그리에인, 디스엔, 옵티머셀과 모멘트 스케줄 룰을 병합하여 적용하였다.","model, stochastic, gradient, descent, momentum","모델, 트레이닝에는, 스틸캐스틱, 그리에인, 디스엔, 옵티머셀과, 모멘트, 스케줄, 룰을, 병합하여, 적용하였다"
small_forced_ko,ef33b5f2-af00-4836-8214-ef304b257b38,0.875,오늘 presentation 준비하는데 PowerPoint slide가 너무 messy해서 frustrating하다,오늘의 프로젝트는 준비하는데 Powerpoint Slide가 너무 메시해서 frustrating 하다.,"presentation, PowerPoint","오늘의, 프로젝트는, 준비하는데, 가, 너무, 메시해서, 하다"
small_forced_ko,fb9f941f-1a37-4445-b5af-f7c703b3ff16,0.8461538461538461,We should incorporate K-pop elements into our campaign—젊은 세대한테 appeal하기가 훨씬 쉬워질 거야.,우리는 우리의 캠페인에 의해 K-pop을 구성해야 할 것입니다. 젊은 세대한테 어필하기가 훨씬 쉬워질 것입니다.,"We, should, incorporate, K-pop, elements, into, our, campaign","우리는, 우리의, 캠페인에, 의해, 을, 구성해야, 할, 것입니다, 젊은, 세대한테, 어필하기가, 훨씬, 쉬워질, 것입니다"
small_forced_ko,f56ed7f1-b4fc-4d9d-9bcb-108c7d8a2d27,0.8,"NLP 분야에서는 transformer 기반의 pretrained model을 fine-tuning하여, domain adaptation 성능을 benchmark dataset 상에서 비교 평가했다.","NLP 분야에서는 트랜스포머 기반의 pre-trained model, 방트닝 하여 더 마인 어땠지 신성능을 벤치너드 데이더스 대상에서 비교 평가했다.","NLP, transformer, pretrained, fine-, domain, adaptation, benchmark, dataset","분야에서는, 트랜스포머, 기반의, 방트닝, 하여, 더, 마인, 어땠지, 신성능을, 벤치너드, 데이더스, 대상에서, 비교, 평가했다"
